,lisa_I,lisa_p,lisa_quad,lisa_class,lisa_sig,lisa_label
0,0.6748355425968526,0.052,3,0,False,No Significativo
1,0.13893990672642914,0.087,1,0,False,No Significativo
2,0.012877045689641016,0.067,3,0,False,No Significativo
3,1.0952799639532096,0.06,1,0,False,No Significativo
4,0.5210301554168898,0.075,1,0,False,No Significativo
5,0.0792548899747696,0.183,3,0,False,No Significativo
6,0.08044079469564645,0.222,1,0,False,No Significativo
7,0.1672928786047651,0.079,1,0,False,No Significativo
8,0.007878892726760501,0.455,3,0,False,No Significativo
9,0.171260833728855,0.097,1,0,False,No Significativo
10,3.94750382961254,0.001,1,1,True,HH (Hot Spot)
11,0.00041338062114858204,0.495,3,0,False,No Significativo
12,0.20689026100628702,0.149,3,0,False,No Significativo
13,0.6543352300001531,0.044,1,1,True,HH (Hot Spot)
14,0.720076091488162,0.028,3,3,True,LH (Low surrounded by High)
15,0.025981957761531557,0.136,1,0,False,No Significativo
16,1.9926313089013086,0.001,3,3,True,LH (Low surrounded by High)
17,0.4337073190023348,0.028,1,1,True,HH (Hot Spot)
18,0.5984405188658645,0.13,3,0,False,No Significativo
19,-0.008892946940985908,0.278,2,0,False,No Significativo
20,2.024711225426847,0.002,3,3,True,LH (Low surrounded by High)
21,-0.18410662937401542,0.046,2,2,True,LL (Cold Spot)
22,0.18720794948820332,0.364,1,0,False,No Significativo
23,1.7456200826428145,0.005,1,1,True,HH (Hot Spot)
24,2.046014925184764,0.001,3,3,True,LH (Low surrounded by High)
25,0.39629665282338933,0.036,3,3,True,LH (Low surrounded by High)
26,0.6595800037882519,0.061,1,0,False,No Significativo
27,0.5450203260328605,0.014,1,1,True,HH (Hot Spot)
28,0.8281228457940243,0.07,3,0,False,No Significativo
29,0.7888782072242593,0.038,3,3,True,LH (Low surrounded by High)
30,1.0813069763010958,0.003,1,1,True,HH (Hot Spot)
31,0.8987074342180861,0.031,3,3,True,LH (Low surrounded by High)
32,0.37485360840494036,0.125,3,0,False,No Significativo
33,0.03504849351667897,0.357,1,0,False,No Significativo
34,1.4588519254844556,0.002,1,1,True,HH (Hot Spot)
35,1.1958258836528175,0.009,1,1,True,HH (Hot Spot)
36,0.17838261198716396,0.155,1,0,False,No Significativo
37,0.22904401991442375,0.066,1,0,False,No Significativo
38,0.5847926356909707,0.146,3,0,False,No Significativo
39,1.0409168023962512,0.004,1,1,True,HH (Hot Spot)
40,1.1039234461608167,0.003,1,1,True,HH (Hot Spot)
41,1.4840460196567238,0.013,1,1,True,HH (Hot Spot)
42,0.46643047384420283,0.021,1,1,True,HH (Hot Spot)
43,-0.007314553098714991,0.293,4,0,False,No Significativo
44,-0.003515138187714093,0.491,4,0,False,No Significativo
45,2.3999125500733354,0.002,1,1,True,HH (Hot Spot)
46,1.0870265361037117,0.04,3,3,True,LH (Low surrounded by High)
47,2.6905936791264295,0.001,3,3,True,LH (Low surrounded by High)
48,-0.11861103527077758,0.32,4,0,False,No Significativo
49,0.6404081330367466,0.032,1,1,True,HH (Hot Spot)
50,1.0400680917126608,0.053,3,0,False,No Significativo
51,0.9968608308196184,0.017,1,1,True,HH (Hot Spot)
52,0.135083145487638,0.149,3,0,False,No Significativo
53,2.4440917950173255,0.001,3,3,True,LH (Low surrounded by High)
54,3.831865065896975,0.001,1,1,True,HH (Hot Spot)
55,0.299024008605069,0.051,3,0,False,No Significativo
56,0.3525272737395542,0.141,3,0,False,No Significativo
57,-0.039639872861707455,0.385,2,0,False,No Significativo
58,0.15459947815865596,0.165,3,0,False,No Significativo
59,1.6241396990163826,0.003,1,1,True,HH (Hot Spot)
60,-0.004344850289557456,0.241,4,0,False,No Significativo
61,0.018559773765408523,0.369,1,0,False,No Significativo
62,0.18130538628485302,0.107,3,0,False,No Significativo
63,0.020982506962991077,0.145,3,0,False,No Significativo
64,0.11702111723220096,0.254,1,0,False,No Significativo
65,0.969010872982997,0.003,1,1,True,HH (Hot Spot)
66,0.0375747623077711,0.324,1,0,False,No Significativo
67,0.6012222435180854,0.034,3,3,True,LH (Low surrounded by High)
68,0.6886988487625428,0.036,3,3,True,LH (Low surrounded by High)
69,0.15812603331765457,0.205,1,0,False,No Significativo
70,0.7851795577299402,0.026,1,1,True,HH (Hot Spot)
71,2.088575168322204,0.001,3,3,True,LH (Low surrounded by High)
72,1.034122517857136,0.003,1,1,True,HH (Hot Spot)
73,6.306725959065352,0.001,3,3,True,LH (Low surrounded by High)
74,0.7394731748789427,0.07,3,0,False,No Significativo
75,1.288839659143583,0.022,3,3,True,LH (Low surrounded by High)
76,-0.017398885422388304,0.395,4,0,False,No Significativo
77,0.3119377775338311,0.116,1,0,False,No Significativo
78,0.3578005103539187,0.106,1,0,False,No Significativo
79,-0.020944776627900803,0.446,2,0,False,No Significativo
80,0.0015355380628536688,0.209,1,0,False,No Significativo
81,0.025123883311839113,0.004,1,1,True,HH (Hot Spot)
82,0.3088635839563101,0.034,1,1,True,HH (Hot Spot)
83,0.6621663911712412,0.077,1,0,False,No Significativo
84,-0.0015658418102910924,0.274,2,0,False,No Significativo
85,0.2490532351805541,0.302,1,0,False,No Significativo
86,0.7309000493420469,0.031,3,3,True,LH (Low surrounded by High)
87,1.154927952251751,0.003,1,1,True,HH (Hot Spot)
88,1.1636071797754526,0.003,1,1,True,HH (Hot Spot)
89,0.21021915041879052,0.083,1,0,False,No Significativo
90,3.559018342123296,0.001,3,3,True,LH (Low surrounded by High)
91,0.46808796824490984,0.003,1,1,True,HH (Hot Spot)
92,-0.006468081905968159,0.427,2,0,False,No Significativo
93,0.8065188561353973,0.003,1,1,True,HH (Hot Spot)
94,0.30765089936091894,0.09,1,0,False,No Significativo
95,0.013404874230700208,0.441,1,0,False,No Significativo
96,0.02173271240120881,0.468,3,0,False,No Significativo
97,0.4886231588840496,0.067,1,0,False,No Significativo
98,0.08114777323702868,0.185,3,0,False,No Significativo
99,0.10063761529046698,0.253,1,0,False,No Significativo
100,0.47885995682216453,0.089,3,0,False,No Significativo
101,0.8727123050155892,0.016,3,3,True,LH (Low surrounded by High)
102,0.534550552567552,0.089,3,0,False,No Significativo
103,0.0039693582382812525,0.467,3,0,False,No Significativo
104,0.4958393320875424,0.033,3,3,True,LH (Low surrounded by High)
105,0.40902145105875776,0.096,1,0,False,No Significativo
106,0.03067180247481994,0.236,1,0,False,No Significativo
107,0.21395985604790688,0.304,1,0,False,No Significativo
108,2.2625541073413706,0.003,1,1,True,HH (Hot Spot)
109,0.23464705208816755,0.012,1,1,True,HH (Hot Spot)
110,5.964077807727867,0.001,1,1,True,HH (Hot Spot)
111,0.04693463236549491,0.264,1,0,False,No Significativo
112,0.03556644360046733,0.276,3,0,False,No Significativo
113,0.051100019985153906,0.205,3,0,False,No Significativo
114,-0.042448557494450645,0.38,4,0,False,No Significativo
115,1.3651556764043087,0.003,1,1,True,HH (Hot Spot)
116,0.9291980856902673,0.032,1,1,True,HH (Hot Spot)
117,0.6396990646730514,0.012,1,1,True,HH (Hot Spot)
118,0.2855354654630786,0.205,1,0,False,No Significativo
119,0.7171143917032449,0.022,1,1,True,HH (Hot Spot)
120,2.058707642465348,0.001,3,3,True,LH (Low surrounded by High)
121,0.26899234019144375,0.012,1,1,True,HH (Hot Spot)
122,2.3884210735304587,0.001,3,3,True,LH (Low surrounded by High)
123,1.7139577506028056,0.017,3,3,True,LH (Low surrounded by High)
124,1.67459510455248,0.001,3,3,True,LH (Low surrounded by High)
125,0.19211433365602268,0.198,3,0,False,No Significativo
126,1.2186163441621718,0.003,1,1,True,HH (Hot Spot)
127,-0.15667808602883887,0.128,4,0,False,No Significativo
128,0.052929345882447354,0.386,3,0,False,No Significativo
129,-0.06468914088677424,0.353,4,0,False,No Significativo
130,1.4131303450215995,0.011,3,3,True,LH (Low surrounded by High)
131,2.121658660173179,0.003,3,3,True,LH (Low surrounded by High)
132,-0.004875772473857096,0.231,2,0,False,No Significativo
133,-0.12603505794052033,0.283,2,0,False,No Significativo
134,1.9006564063345501,0.001,3,3,True,LH (Low surrounded by High)
135,0.22669519122087467,0.244,3,0,False,No Significativo
136,3.637702248287604,0.001,3,3,True,LH (Low surrounded by High)
137,0.1895615115958536,0.039,3,3,True,LH (Low surrounded by High)
138,3.207734469607436,0.001,3,3,True,LH (Low surrounded by High)
139,1.6736496495511026,0.002,1,1,True,HH (Hot Spot)
140,1.9289484759102198,0.003,1,1,True,HH (Hot Spot)
141,0.24640925026544802,0.043,1,1,True,HH (Hot Spot)
142,2.669453720959111,0.001,3,3,True,LH (Low surrounded by High)
143,0.13859989357449806,0.398,1,0,False,No Significativo
144,6.121274353072005,0.001,1,1,True,HH (Hot Spot)
145,1.549761253147296,0.006,3,3,True,LH (Low surrounded by High)
146,0.803781917268172,0.004,1,1,True,HH (Hot Spot)
147,0.13257042227357765,0.004,1,1,True,HH (Hot Spot)
148,0.46962318338137704,0.014,3,3,True,LH (Low surrounded by High)
149,0.5442723115270558,0.041,1,1,True,HH (Hot Spot)
150,3.0756571903576693,0.001,3,3,True,LH (Low surrounded by High)
151,0.540160622889915,0.022,3,3,True,LH (Low surrounded by High)
152,0.06283668059759341,0.426,3,0,False,No Significativo
153,0.5676144743145771,0.011,3,3,True,LH (Low surrounded by High)
154,0.24518977873255632,0.074,1,0,False,No Significativo
155,0.12874598703846665,0.199,1,0,False,No Significativo
156,0.45255919708499276,0.033,3,3,True,LH (Low surrounded by High)
157,2.7587988973598594,0.001,3,3,True,LH (Low surrounded by High)
158,0.17236577375482048,0.085,1,0,False,No Significativo
159,0.005906244528663644,0.413,1,0,False,No Significativo
160,0.36134095675250566,0.068,1,0,False,No Significativo
161,0.16515923925820178,0.293,1,0,False,No Significativo
162,0.33912732088210584,0.032,3,3,True,LH (Low surrounded by High)
163,0.47297876821491447,0.042,1,1,True,HH (Hot Spot)
164,0.18008895757715662,0.221,3,0,False,No Significativo
165,0.22250844825263077,0.144,3,0,False,No Significativo
166,0.0022540715620841716,0.494,3,0,False,No Significativo
167,1.9216431039126713,0.001,1,1,True,HH (Hot Spot)
168,0.16136743931912556,0.205,1,0,False,No Significativo
169,0.8147195310185955,0.056,3,0,False,No Significativo
170,0.790001705209494,0.011,1,1,True,HH (Hot Spot)
171,0.6403057737785184,0.017,1,1,True,HH (Hot Spot)
172,0.25094278313313934,0.085,1,0,False,No Significativo
173,-0.1854308984694877,0.19,2,0,False,No Significativo
174,0.9015138144067497,0.003,1,1,True,HH (Hot Spot)
175,4.157783207584744,0.001,3,3,True,LH (Low surrounded by High)
176,0.001747700582193824,0.499,3,0,False,No Significativo
177,0.11303907036049178,0.12,1,0,False,No Significativo
178,0.3119888260036507,0.03,1,1,True,HH (Hot Spot)
179,0.45003766842707793,0.004,1,1,True,HH (Hot Spot)
180,0.08744347477836337,0.27,1,0,False,No Significativo
181,0.41616021333955144,0.081,1,0,False,No Significativo
182,2.4785604704896658,0.001,3,3,True,LH (Low surrounded by High)
183,2.5928487749209324,0.001,1,1,True,HH (Hot Spot)
184,0.14666151205607988,0.236,1,0,False,No Significativo
185,-0.02893749689858068,0.433,4,0,False,No Significativo
186,0.10968407246184476,0.139,1,0,False,No Significativo
187,-0.019349580809476453,0.157,4,0,False,No Significativo
188,1.540583050860224,0.008,1,1,True,HH (Hot Spot)
189,0.4563115676377301,0.039,1,1,True,HH (Hot Spot)
190,0.455330672559382,0.039,1,1,True,HH (Hot Spot)
191,0.7813147800212791,0.008,1,1,True,HH (Hot Spot)
192,0.29390309164749356,0.071,1,0,False,No Significativo
193,-0.02002340571857665,0.251,4,0,False,No Significativo
194,0.3439701865591438,0.074,1,0,False,No Significativo
195,1.1599852788167697,0.014,3,3,True,LH (Low surrounded by High)
196,0.024179795997732557,0.39,1,0,False,No Significativo
197,0.9695695080562449,0.011,1,1,True,HH (Hot Spot)
198,0.691948449870593,0.051,3,0,False,No Significativo
199,2.131904164947233,0.002,1,1,True,HH (Hot Spot)
200,1.4143308861678485,0.016,3,3,True,LH (Low surrounded by High)
201,0.2622760258561866,0.061,1,0,False,No Significativo
202,1.011269216992027,0.004,1,1,True,HH (Hot Spot)
203,0.3646870908732181,0.179,3,0,False,No Significativo
204,0.546605813630677,0.137,3,0,False,No Significativo
205,0.8263940790223069,0.012,1,1,True,HH (Hot Spot)
206,0.35237789100922556,0.121,1,0,False,No Significativo
207,0.2060226162456812,0.061,1,0,False,No Significativo
208,0.6638543604036518,0.04,3,3,True,LH (Low surrounded by High)
209,0.9827134521986145,0.002,1,1,True,HH (Hot Spot)
210,0.07179181242193813,0.28,3,0,False,No Significativo
211,1.6031147163167587,0.011,3,3,True,LH (Low surrounded by High)
212,0.07436342190391575,0.206,1,0,False,No Significativo
213,0.7181949762022987,0.046,3,3,True,LH (Low surrounded by High)
214,0.2138162305514502,0.088,3,0,False,No Significativo
215,0.31092102261713783,0.063,1,0,False,No Significativo
216,0.8391599726248742,0.007,3,3,True,LH (Low surrounded by High)
217,1.1218361846506881,0.138,3,0,False,No Significativo
218,1.958439851824474,0.003,3,3,True,LH (Low surrounded by High)
219,0.746285197029441,0.016,3,3,True,LH (Low surrounded by High)
220,0.4262098884621648,0.102,3,0,False,No Significativo
221,-0.019681636603895717,0.367,4,0,False,No Significativo
222,-0.006458833198232165,0.463,4,0,False,No Significativo
223,0.9345866313876567,0.005,1,1,True,HH (Hot Spot)
224,0.12568120078529618,0.07,3,0,False,No Significativo
225,-0.08477904791951094,0.129,4,0,False,No Significativo
226,-0.08390837640519917,0.348,4,0,False,No Significativo
227,-0.026822509068961567,0.184,2,0,False,No Significativo
228,0.8116620834955666,0.003,1,1,True,HH (Hot Spot)
229,3.2139680689898795,0.001,1,1,True,HH (Hot Spot)
230,0.03632776292078686,0.21,1,0,False,No Significativo
231,-0.013252741445369273,0.388,4,0,False,No Significativo
232,0.24089088645473802,0.056,1,0,False,No Significativo
233,0.19344059007464634,0.204,1,0,False,No Significativo
234,3.3685481074415593,0.001,3,3,True,LH (Low surrounded by High)
235,0.28292637608267307,0.04,1,1,True,HH (Hot Spot)
236,0.19164321073722432,0.134,3,0,False,No Significativo
237,0.03180186069552482,0.178,1,0,False,No Significativo
238,0.15341856887385527,0.158,3,0,False,No Significativo
239,1.602128995166283,0.002,3,3,True,LH (Low surrounded by High)
240,0.6458803582704796,0.079,1,0,False,No Significativo
241,0.2593064652826904,0.115,1,0,False,No Significativo
242,0.07618691120508772,0.31,3,0,False,No Significativo
243,2.741900767698325,0.001,3,3,True,LH (Low surrounded by High)
244,2.2374436790626473,0.01,3,3,True,LH (Low surrounded by High)
245,2.047149213277007,0.003,1,1,True,HH (Hot Spot)
246,-0.02998733574515639,0.181,2,0,False,No Significativo
247,-0.012543904842468237,0.467,2,0,False,No Significativo
248,1.0395737535597414,0.004,3,3,True,LH (Low surrounded by High)
249,0.04810538201612714,0.169,3,0,False,No Significativo
250,0.13510532111973736,0.287,1,0,False,No Significativo
251,0.07861387724168635,0.247,3,0,False,No Significativo
252,-0.11424886487931836,0.126,4,0,False,No Significativo
253,1.0404584189706347,0.005,1,1,True,HH (Hot Spot)
254,0.7350243757528445,0.007,1,1,True,HH (Hot Spot)
255,1.1552011068436117,0.003,1,1,True,HH (Hot Spot)
256,0.31258940296473015,0.083,1,0,False,No Significativo
257,0.6809768830759487,0.068,1,0,False,No Significativo
258,0.08729028829710722,0.318,3,0,False,No Significativo
259,0.7893500214564064,0.042,3,3,True,LH (Low surrounded by High)
260,0.21662466912045847,0.14,3,0,False,No Significativo
261,1.1053391990012185,0.011,1,1,True,HH (Hot Spot)
262,1.454704489692977,0.003,1,1,True,HH (Hot Spot)
263,-0.12944791235826833,0.091,2,0,False,No Significativo
264,-0.009787453761222184,0.266,4,0,False,No Significativo
265,0.544260595185026,0.091,1,0,False,No Significativo
266,0.289062121114349,0.095,1,0,False,No Significativo
267,0.3022226294189119,0.123,1,0,False,No Significativo
268,-0.07474636209976551,0.314,2,0,False,No Significativo
269,1.983913831032862,0.003,1,1,True,HH (Hot Spot)
270,2.4505674973766918,0.001,3,3,True,LH (Low surrounded by High)
271,0.9730753128701346,0.023,3,3,True,LH (Low surrounded by High)
272,0.40715414720611104,0.205,1,0,False,No Significativo
273,0.020388106249568556,0.458,3,0,False,No Significativo
274,0.08129586325643558,0.379,1,0,False,No Significativo
275,0.7711219365380043,0.004,1,1,True,HH (Hot Spot)
276,0.6845048067471178,0.059,1,0,False,No Significativo
277,0.38823880228115926,0.068,3,0,False,No Significativo
278,1.0620198904377816,0.042,3,3,True,LH (Low surrounded by High)
279,4.126424033637477,0.001,1,1,True,HH (Hot Spot)
280,0.29438230914302727,0.162,3,0,False,No Significativo
281,0.3860697774188752,0.172,1,0,False,No Significativo
282,-0.25375284400490955,0.008,2,2,True,LL (Cold Spot)
283,0.23836896611486136,0.035,3,3,True,LH (Low surrounded by High)
284,0.019277219531517484,0.399,1,0,False,No Significativo
285,0.349882433271073,0.075,1,0,False,No Significativo
286,0.06263128288991845,0.389,1,0,False,No Significativo
287,0.1349879138805329,0.225,1,0,False,No Significativo
288,0.49382397940027595,0.069,1,0,False,No Significativo
289,1.957111670295955,0.002,1,1,True,HH (Hot Spot)
290,1.4388621572770157,0.009,1,1,True,HH (Hot Spot)
291,0.9857914957701206,0.015,3,3,True,LH (Low surrounded by High)
292,1.8511137583643282,0.002,3,3,True,LH (Low surrounded by High)
293,-0.5830763754246017,0.038,2,2,True,LL (Cold Spot)
294,0.21039992698765525,0.154,1,0,False,No Significativo
295,0.8225837622760933,0.002,1,1,True,HH (Hot Spot)
296,-0.1070130676331582,0.44,2,0,False,No Significativo
297,2.077941460720722,0.001,3,3,True,LH (Low surrounded by High)
298,-0.0007189634188201808,0.496,2,0,False,No Significativo
299,0.16336221998821676,0.103,3,0,False,No Significativo
300,-0.0015169144873651448,0.488,4,0,False,No Significativo
301,0.3572939560127703,0.041,1,1,True,HH (Hot Spot)
302,0.12926929663885778,0.381,3,0,False,No Significativo
303,0.4132346964492641,0.04,1,1,True,HH (Hot Spot)
304,0.8310280231699616,0.037,3,3,True,LH (Low surrounded by High)
305,1.9228129149047744,0.002,1,1,True,HH (Hot Spot)
306,0.20931502791220252,0.15,1,0,False,No Significativo
307,2.5620441896974424,0.001,3,3,True,LH (Low surrounded by High)
308,0.40458502673102553,0.007,3,3,True,LH (Low surrounded by High)
309,0.5378113179507223,0.045,1,1,True,HH (Hot Spot)
310,0.6569256334863288,0.005,1,1,True,HH (Hot Spot)
311,0.4408483775565318,0.019,1,1,True,HH (Hot Spot)
312,-0.12633329708836555,0.191,2,0,False,No Significativo
313,2.160814919393083,0.001,3,3,True,LH (Low surrounded by High)
314,0.3639381107117991,0.039,1,1,True,HH (Hot Spot)
315,0.05395810890061647,0.384,1,0,False,No Significativo
316,-0.00255008095210111,0.485,2,0,False,No Significativo
317,2.060421216806581,0.003,1,1,True,HH (Hot Spot)
318,0.17389882029884413,0.163,1,0,False,No Significativo
319,2.2732066616191493,0.001,3,3,True,LH (Low surrounded by High)
320,0.2454053228736142,0.122,1,0,False,No Significativo
321,0.021153300431789698,0.453,1,0,False,No Significativo
322,0.8064984291294471,0.022,1,1,True,HH (Hot Spot)
323,0.1629508516350346,0.196,3,0,False,No Significativo
324,0.1130601672514828,0.038,3,3,True,LH (Low surrounded by High)
325,0.4869267670636393,0.052,3,0,False,No Significativo
326,0.5702136370860288,0.052,3,0,False,No Significativo
327,1.9276810810626495,0.012,3,3,True,LH (Low surrounded by High)
328,0.1910739688036671,0.052,3,0,False,No Significativo
329,-0.008878893048480633,0.113,2,0,False,No Significativo
330,0.771840552223106,0.033,1,1,True,HH (Hot Spot)
331,0.23132974198011308,0.046,1,1,True,HH (Hot Spot)
332,1.0579283925331842,0.009,3,3,True,LH (Low surrounded by High)
333,0.1273904547532089,0.152,1,0,False,No Significativo
334,0.1688891148774794,0.163,1,0,False,No Significativo
335,1.4835473187297383,0.003,1,1,True,HH (Hot Spot)
336,1.5245324303220593,0.007,1,1,True,HH (Hot Spot)
337,6.3385291863369355,0.001,1,1,True,HH (Hot Spot)
338,-0.049619183630106194,0.188,2,0,False,No Significativo
339,0.3175137658605864,0.116,3,0,False,No Significativo
340,-0.06869226931125146,0.388,2,0,False,No Significativo
341,1.1431984678888167,0.002,1,1,True,HH (Hot Spot)
342,0.9536352347745711,0.008,1,1,True,HH (Hot Spot)
343,1.927166533364283,0.003,3,3,True,LH (Low surrounded by High)
344,1.207486963487133,0.022,1,1,True,HH (Hot Spot)
345,0.01960665757902297,0.346,1,0,False,No Significativo
346,1.3430500490255415,0.002,1,1,True,HH (Hot Spot)
347,0.02936988336024767,0.464,1,0,False,No Significativo
348,3.097302265738982,0.001,3,3,True,LH (Low surrounded by High)
349,3.907511420392282,0.001,3,3,True,LH (Low surrounded by High)
350,1.0916113186857657,0.018,3,3,True,LH (Low surrounded by High)
351,0.02830251666014695,0.099,3,0,False,No Significativo
352,-0.020200323599062913,0.252,4,0,False,No Significativo
353,0.7470024880533487,0.003,1,1,True,HH (Hot Spot)
354,0.7861084731562904,0.053,3,0,False,No Significativo
355,-0.003558532392549907,0.402,4,0,False,No Significativo
356,0.09126188658821405,0.231,1,0,False,No Significativo
357,1.905676573773266,0.005,3,3,True,LH (Low surrounded by High)
358,0.24998065494589197,0.087,3,0,False,No Significativo
359,-0.017698723909358175,0.365,2,0,False,No Significativo
360,2.3034871699011004,0.003,3,3,True,LH (Low surrounded by High)
361,2.4300625957683435,0.001,3,3,True,LH (Low surrounded by High)
362,2.9240994252670065,0.001,3,3,True,LH (Low surrounded by High)
363,0.6121788058055685,0.049,3,3,True,LH (Low surrounded by High)
364,2.306980517512814,0.001,3,3,True,LH (Low surrounded by High)
365,0.8928208099348662,0.091,3,0,False,No Significativo
366,1.0411569453326048,0.002,1,1,True,HH (Hot Spot)
367,0.9105910878996267,0.012,1,1,True,HH (Hot Spot)
368,1.890958867371602,0.003,3,3,True,LH (Low surrounded by High)
369,0.9285016997319526,0.02,1,1,True,HH (Hot Spot)
370,-0.14192645255670422,0.296,4,0,False,No Significativo
371,0.7697350758928708,0.029,1,1,True,HH (Hot Spot)
372,0.7621911795983212,0.007,3,3,True,LH (Low surrounded by High)
373,0.4207342796526984,0.009,1,1,True,HH (Hot Spot)
374,0.19380323043369413,0.009,1,1,True,HH (Hot Spot)
375,3.7341847533715224,0.001,3,3,True,LH (Low surrounded by High)
376,0.9148703007603011,0.01,3,3,True,LH (Low surrounded by High)
377,0.8669495902379033,0.056,3,0,False,No Significativo
378,0.7824098906497241,0.012,1,1,True,HH (Hot Spot)
379,0.11262843687077713,0.068,1,0,False,No Significativo
380,0.13357666004461824,0.323,1,0,False,No Significativo
381,1.5386264019851086,0.003,3,3,True,LH (Low surrounded by High)
382,0.9549304324576424,0.01,3,3,True,LH (Low surrounded by High)
383,0.7145056676184545,0.014,1,1,True,HH (Hot Spot)
384,-0.017711309208726864,0.16,2,0,False,No Significativo
385,0.03454356823791683,0.278,1,0,False,No Significativo
386,0.010059350864446433,0.446,1,0,False,No Significativo
387,0.8941942168792428,0.018,3,3,True,LH (Low surrounded by High)
388,0.11381485797663012,0.086,1,0,False,No Significativo
389,0.9057665301865326,0.072,3,0,False,No Significativo
390,0.2652690847605127,0.178,3,0,False,No Significativo
391,0.11609820443034996,0.331,3,0,False,No Significativo
392,0.4088394312901751,0.01,1,1,True,HH (Hot Spot)
393,0.17061371012848617,0.134,3,0,False,No Significativo
394,0.7012529486907966,0.03,1,1,True,HH (Hot Spot)
395,1.1255832879837653,0.009,3,3,True,LH (Low surrounded by High)
396,0.9527115042837564,0.003,1,1,True,HH (Hot Spot)
397,1.555741854408782,0.003,1,1,True,HH (Hot Spot)
398,0.0192306556549628,0.331,1,0,False,No Significativo
399,1.8155242071164852,0.003,1,1,True,HH (Hot Spot)
400,3.4678851552573615,0.001,1,1,True,HH (Hot Spot)
401,-0.010417458307363073,0.459,2,0,False,No Significativo
402,0.09656338683542055,0.296,1,0,False,No Significativo
403,0.034543368425547005,0.404,1,0,False,No Significativo
404,0.5596916616761879,0.018,1,1,True,HH (Hot Spot)
405,1.7529534498955588,0.002,3,3,True,LH (Low surrounded by High)
406,1.1190756259346275,0.003,1,1,True,HH (Hot Spot)
407,0.485095062580416,0.111,1,0,False,No Significativo
408,-0.0031862560980879763,0.292,2,0,False,No Significativo
409,0.6717331870620877,0.04,1,1,True,HH (Hot Spot)
410,2.4391799238822593,0.001,3,3,True,LH (Low surrounded by High)
411,1.5957984928887776,0.002,1,1,True,HH (Hot Spot)
412,0.049219266792842345,0.402,1,0,False,No Significativo
413,0.2598911386716294,0.211,1,0,False,No Significativo
414,0.02990655062938869,0.35,1,0,False,No Significativo
415,0.08269176874659562,0.104,3,0,False,No Significativo
416,0.20105962491837,0.045,1,1,True,HH (Hot Spot)
417,0.025643453202974377,0.203,1,0,False,No Significativo
418,0.18496378144490735,0.177,1,0,False,No Significativo
419,0.3514789718673781,0.218,1,0,False,No Significativo
420,0.8147343814762946,0.014,1,1,True,HH (Hot Spot)
421,0.6487127485803504,0.017,3,3,True,LH (Low surrounded by High)
422,0.08587291673761874,0.184,1,0,False,No Significativo
423,0.05483437085949212,0.352,1,0,False,No Significativo
424,0.08225124047784312,0.059,3,0,False,No Significativo
425,1.6365945958283477,0.002,1,1,True,HH (Hot Spot)
426,1.624837144799787,0.007,3,3,True,LH (Low surrounded by High)
427,1.0249616953407892,0.003,1,1,True,HH (Hot Spot)
428,0.7311988467644617,0.062,1,0,False,No Significativo
429,0.053272388878451774,0.033,1,1,True,HH (Hot Spot)
430,0.20547826081875256,0.115,3,0,False,No Significativo
431,0.598596909504426,0.014,1,1,True,HH (Hot Spot)
432,0.21223198050736447,0.116,1,0,False,No Significativo
433,0.4354441664509747,0.024,1,1,True,HH (Hot Spot)
434,0.9372811180492411,0.078,3,0,False,No Significativo
435,4.457556985224493,0.001,3,3,True,LH (Low surrounded by High)
436,2.0717651291205295,0.001,1,1,True,HH (Hot Spot)
437,0.015048468422160564,0.423,3,0,False,No Significativo
438,0.15245242000044548,0.33,3,0,False,No Significativo
439,-0.2714591096171829,0.062,4,0,False,No Significativo
440,0.8939062036724779,0.085,1,0,False,No Significativo
441,0.6941480470158571,0.048,3,3,True,LH (Low surrounded by High)
442,0.338782995730208,0.184,3,0,False,No Significativo
443,0.15703146866280288,0.097,3,0,False,No Significativo
444,1.5490671014905537,0.003,1,1,True,HH (Hot Spot)
445,0.6863916266724581,0.056,3,0,False,No Significativo
446,0.20579677411414593,0.231,3,0,False,No Significativo
447,0.7806921609925779,0.028,3,3,True,LH (Low surrounded by High)
448,1.7144634114662702,0.02,3,3,True,LH (Low surrounded by High)
449,-0.012725583527800052,0.139,4,0,False,No Significativo
450,0.590537316033744,0.167,1,0,False,No Significativo
451,0.5200082738299647,0.027,1,1,True,HH (Hot Spot)
452,0.031206980258083286,0.04,1,1,True,HH (Hot Spot)
453,1.9648327509257604,0.002,1,1,True,HH (Hot Spot)
454,0.22411740015932435,0.167,3,0,False,No Significativo
455,0.5365815459254709,0.012,1,1,True,HH (Hot Spot)
456,0.30572019253750926,0.1,3,0,False,No Significativo
457,0.3621236998069023,0.104,1,0,False,No Significativo
458,0.7179419584232987,0.003,1,1,True,HH (Hot Spot)
459,1.8532785723979301,0.001,1,1,True,HH (Hot Spot)
460,0.4263706454208686,0.1,3,0,False,No Significativo
461,1.6572100424429625,0.003,1,1,True,HH (Hot Spot)
462,1.6463649603885624,0.001,3,3,True,LH (Low surrounded by High)
463,0.15008462076768417,0.086,1,0,False,No Significativo
464,0.23055526594119677,0.183,1,0,False,No Significativo
465,0.05018181624620429,0.267,1,0,False,No Significativo
466,1.3463570027508966,0.004,3,3,True,LH (Low surrounded by High)
